0	file:/data/arXiv_mallet_data/cstartopos_preamble.txt	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571
1	file:/data/arXiv_mallet_data/cscq22.txt	0.012079222286709228	3.627394080092861E-5	1.8136970400464307E-4	0.026443702843876957	3.627394080092861E-5	1.8136970400464307E-4	3.627394080092861E-5	3.627394080092861E-5	3.627394080092861E-5	3.627394080092861E-5	3.627394080092861E-5	3.627394080092861E-5	3.627394080092861E-5	3.627394080092861E-5	1.8136970400464307E-4	3.264654672083575E-4	0.004098955310504933	0.016867382472431806	0.9392411491584446	3.627394080092861E-5
2	file:/data/arXiv_mallet_data/csqcd.txt	4.230118443316413E-5	0.020854483925549915	0.031006768189509305	4.230118443316413E-5	4.230118443316413E-5	0.23591370558375635	2.1150592216582064E-4	4.230118443316413E-5	7.191201353637902E-4	4.230118443316413E-5	0.040313028764805414	3.8071065989847715E-4	4.230118443316413E-5	4.230118443316413E-5	4.230118443316413E-5	0.5888747884940778	4.230118443316413E-5	3.8071065989847715E-4	0.08092216582064297	4.230118443316413E-5
3	file:/data/arXiv_mallet_data/csp_Arxiv.txt	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571
4	file:/data/arXiv_mallet_data/cstar-100120.txt	0.0011036094520903662	0.0018826278888600364	0.7884315762139704	6.491820306413918E-5	6.491820306413918E-5	6.491820306413918E-5	0.02291612568164113	6.491820306413918E-5	3.2459101532069593E-4	0.008374448195273955	0.0026616463256297065	3.2459101532069593E-4	0.0013632822643469228	0.006816411321734614	6.491820306413918E-5	5.842638275772526E-4	0.1395092183848351	6.491820306413918E-5	0.025253180991950144	6.491820306413918E-5
5	file:/data/arXiv_mallet_data/css_ms.txt	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571
6	file:/data/arXiv_mallet_data/cs-12.txt	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571
7	file:/data/arXiv_mallet_data/csip.txt	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571
8	file:/data/arXiv_mallet_data/csedgwick.txt	0.0021106941838649157	0.06402439024390244	0.9045497185741088	2.3452157598499062E-4	0.00398686679174484	2.3452157598499062E-4	0.005863039399624765	0.0011726078799249532	0.0011726078799249532	0.004924953095684803	0.0011726078799249532	2.3452157598499062E-4	2.3452157598499062E-4	2.3452157598499062E-4	2.3452157598499062E-4	0.0021106941838649157	2.3452157598499062E-4	2.3452157598499062E-4	0.0011726078799249532	0.005863039399624765
9	file:/data/arXiv_mallet_data/csenm.txt	0.011276891047883415	1.7349063150589867E-4	0.11537126995142262	1.7349063150589867E-4	1.7349063150589867E-4	0.09385843164469118	1.7349063150589867E-4	0.045281054823039554	0.001561415683553088	1.7349063150589867E-4	1.7349063150589867E-4	0.014746703678001388	1.7349063150589867E-4	0.005031228313671062	1.7349063150589867E-4	1.7349063150589867E-4	0.002255378209576683	0.018910478834142957	0.6476405274115198	0.04250520471894518
10	file:/data/arXiv_mallet_data/cs.txt	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.03571428571428571	0.03571428571428571
11	file:/data/arXiv_mallet_data/csv01.txt	2.3755573422995396E-4	9.136759008844383E-5	9.136759008844383E-5	0.03605365104889993	0.06419486879614063	0.7569073898106864	0.0020649075359988303	1.644616621591989E-4	9.136759008844383E-5	1.644616621591989E-4	1.8273518017688765E-5	1.644616621591989E-4	9.136759008844383E-5	5.299320225129742E-4	6.030260945837293E-4	0.13801988158760325	1.644616621591989E-4	9.136759008844383E-5	1.644616621591989E-4	9.136759008844383E-5
